,index,Datetime,Experiment,CPUs,Chain_selection,Model_selection,Deduplicate,Downsample,Repeats,N_olga,Min_clustsize,Paired,tcrdist_Method,tcrdist_Radius,tcrdist_Hyper,tcrdist_Subset,Save,Dataset,Chain,N_total,Model,Runtime,N_clusters,purity,purity_enriched,retention,consistency,ami,accuracy,precision,recall,f1-score,support,mean_clustsize,small_clusters
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,alpha,760,ismart,0.8450028896331787,43,0.751937984496124,0.7383720930232558,0.14078947368421052,0.016504275203817857,0.726497142360367,0.6418219461697722,0.7210502892745884,0.7757009345794392,0.7273954498253565,,2.488372093023256,43.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,alpha,760,random,0.0015256404876708984,76,0.14078947368421052,0.14078947368421052,1.0,0.001904432132963989,0.03959473192256016,0.12933333333333336,0.08052631578947368,0.14078947368421052,0.09317669172932333,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,alpha,760,tcrdist3,"[0.5911545753479004, 0.010864734649658203]",27,0.9382716049382716,0.9382716049382716,0.08552631578947369,0.032051282051282055,0.948833991828223,0.8478260869565217,0.9205128205128206,0.9384615384615385,0.9256410256410256,,2.4074074074074074,27.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,alpha,760,random,0.0016219615936279297,76,0.14210526315789473,0.14210526315789473,1.0,0.0018351800554016627,0.0319894942785801,0.13066666666666663,0.0881578947368421,0.14210526315789473,0.09914473684210526,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,length,0.0013194084167480469,12,0.14650059609783436,0.14650059609783436,1.0,0.005453601108033241,0.049999743466856365,0.05333333333333333,0.02313167306807911,0.06578947368421052,0.021773577666065542,,63.333333333333336,4.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.0016169548034667969,76,0.1381578947368421,0.1381578947368421,1.0,0.0018698060941828262,0.04126854620715665,0.12666666666666668,0.07266604010025063,0.13815789473684212,0.08696324143692566,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,clustcr,2.2610373497009277,20,0.9125,0.8875,0.060526315789473685,0.043478260869565216,0.9042592509503663,0.8039215686274509,0.8804347826086957,0.9130434782608695,0.8886128364389233,,2.3,20.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.0012938976287841797,76,0.13289473684210523,0.13289473684210523,1.0,0.0017659279778393356,0.027446660633570975,0.12133333333333331,0.06640507518796993,0.13289473684210526,0.08036967418546366,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,hamming,0.0014119148254394531,39,0.782051282051282,0.7649572649572649,0.12894736842105264,0.018424036281179137,0.7919214772389276,0.6465986394557822,0.7256802721088436,0.7959183673469388,0.7432561769296464,,2.5128205128205128,39.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.0012478828430175781,76,0.13947368421052628,0.13947368421052628,1.0,0.0019217451523545711,0.03564301997306621,0.128,0.0756265664160401,0.1394736842105263,0.08866228070175437,,10.0,76.0
